        latitude   reduced     regular   latitude
          983        1800        2560    -48.145251
          984        1728        2560    -48.285821
          985        1728        2560    -48.426391
          986        1728        2560    -48.566961
          987        1728        2560    -48.707531
          988        1728        2560    -48.848101
          989        1728        2560    -48.988671
          990        1728        2560    -49.129241
          991        1728        2560    -49.269811
          992        1728        2560    -49.410381
          993        1728        2560    -49.550952
          994        1728        2560    -49.691522
          995        1728        2560    -49.832092
          996        1728        2560    -49.972662
          997        1728        2560    -50.113232
          998        1728        2560    -50.253802
          999        1728        2560    -50.394372
         1000        1728        2560    -50.534942
         1001        1728        2560    -50.675512
         1002        1728        2560    -50.816082
         1003        1728        2560    -50.956652
         1004        1728        2560    -51.097222
         1005        1728        2560    -51.237792
         1006        1728        2560    -51.378362
         1007        1620        2560    -51.518932
         1008        1620        2560    -51.659502
         1009        1620        2560    -51.800073
         1010        1600        2560    -51.940643
         1011        1600        2560    -52.081213
         1012        1600        2560    -52.221783
         1013        1600        2560    -52.362353
         1014        1600        2560    -52.502923
         1015        1600        2560    -52.643493
         1016        1600        2560    -52.784063
         1017        1600        2560    -52.924633
         1018        1600        2560    -53.065203
         1019        1600        2560    -53.205773
         1020        1600        2560    -53.346343
         1021        1600        2560    -53.486913
         1022        1600        2560    -53.627483
         1023        1536        2560    -53.768053
         1024        1536        2560    -53.908623
         1025        1536        2560    -54.049194
         1026        1536        2560    -54.189764
         1027        1536        2560    -54.330334
         1028        1536        2560    -54.470904
         1029        1536        2560    -54.611474
         1030        1500        2560    -54.752044
         1031        1500        2560    -54.892614
         1032        1500        2560    -55.033184
         1033        1500        2560    -55.173754
         1034        1500        2560    -55.314324
         1035        1500        2560    -55.454894
         1036        1500        2560    -55.595464
         1037        1500        2560    -55.736034
         1038        1458        2560    -55.876604
         1039        1458        2560    -56.017174
         1040        1458        2560    -56.157744
         1041        1458        2560    -56.298314
         1042        1440        2560    -56.438884
         1043        1440        2560    -56.579455
         1044        1440        2560    -56.720025
         1045        1440        2560    -56.860595
         1046        1440        2560    -57.001165
         1047        1440        2560    -57.141735
         1048        1440        2560    -57.282305
         1049        1440        2560    -57.422875
         1050        1440        2560    -57.563445
         1051        1440        2560    -57.704015
         1052        1440        2560    -57.844585
         1053        1440        2560    -57.985155
         1054        1440        2560    -58.125725
         1055        1440        2560    -58.266295
         1056        1440        2560    -58.406865
         1057        1440        2560    -58.547435
         1058        1440        2560    -58.688005
         1059        1350        2560    -58.828575
         1060        1350        2560    -58.969145
         1061        1350        2560    -59.109715
         1062        1350        2560    -59.250286
         1063        1350        2560    -59.390856
         1064        1350        2560    -59.531426
         1065        1350        2560    -59.671996
         1066        1350        2560    -59.812566
         1067        1350        2560    -59.953136
         1068        1350        2560    -60.093706
         1069        1296        2560    -60.234276
         1070        1296        2560    -60.374846
         1071        1280        2560    -60.515416
         1072        1280        2560    -60.655986
         1073        1280        2560    -60.796556
         1074        1280        2560    -60.937126
         1075        1280        2560    -61.077696
         1076        1280        2560    -61.218266
         1077        1280        2560    -61.358836
         1078        1280        2560    -61.499406
         1079        1280        2560    -61.639976
         1080        1280        2560    -61.780546
         1081        1280        2560    -61.921116
         1082        1280        2560    -62.061686
         1083        1215        2560    -62.202256
         1084        1215        2560    -62.342826
         1085        1215        2560    -62.483397
         1086        1200        2560    -62.623967
         1087        1200        2560    -62.764537
         1088        1200        2560    -62.905107
         1089        1200        2560    -63.045677
         1090        1200        2560    -63.186247
         1091        1200        2560    -63.326817
         1092        1200        2560    -63.467387
         1093        1200        2560    -63.607957
         1094        1152        2560    -63.748527
         1095        1152        2560    -63.889097
         1096        1152        2560    -64.029667
         1097        1152        2560    -64.170237
         1098        1152        2560    -64.310807
         1099        1125        2560    -64.451377
         1100        1125        2560    -64.591947
         1101        1125        2560    -64.732517
         1102        1125        2560    -64.873087
         1103        1125        2560    -65.013657
         1104        1125        2560    -65.154227
         1105        1125        2560    -65.294797
         1106        1125        2560    -65.435367
         1107        1080        2560    -65.575937
         1108        1080        2560    -65.716507
         1109        1080        2560    -65.857077
         1110        1080        2560    -65.997647
         1111        1080        2560    -66.138217
         1112        1080        2560    -66.278787
         1113        1080        2560    -66.419357
         1114        1080        2560    -66.559927
         1115        1080        2560    -66.700497
         1116        1024        2560    -66.841067
         1117        1024        2560    -66.981638
         1118        1024        2560    -67.122208
         1119        1024        2560    -67.262778
         1120        1000        2560    -67.403348
         1121        1000        2560    -67.543918
         1122        1000        2560    -67.684488
         1123        1000        2560    -67.825058
         1124        1000        2560    -67.965628
         1125         972        2560    -68.106198
         1126         972        2560    -68.246768
         1127         960        2560    -68.387338
         1128         960        2560    -68.527908
         1129         960        2560    -68.668478
         1130         960        2560    -68.809048
         1131         960        2560    -68.949618
         1132         960        2560    -69.090188
         1133         960        2560    -69.230758
         1134         960        2560    -69.371328
         1135         960        2560    -69.511898
         1136         960        2560    -69.652468
         1137         960        2560    -69.793038
         1138         900        2560    -69.933608
         1139         900        2560    -70.074178
         1140         900        2560    -70.214748
         1141         900        2560    -70.355318
         1142         900        2560    -70.495888
         1143         900        2560    -70.636458
         1144         864        2560    -70.777028
         1145         864        2560    -70.917598
         1146         864        2560    -71.058168
         1147         864        2560    -71.198738
         1148         864        2560    -71.339308
         1149         864        2560    -71.479878
         1150         864        2560    -71.620448
         1151         864        2560    -71.761018
         1152         810        2560    -71.901588
         1153         810        2560    -72.042158
         1154         800        2560    -72.182728
         1155         800        2560    -72.323298
         1156         800        2560    -72.463867
         1157         800        2560    -72.604437
         1158         800        2560    -72.745007
         1159         768        2560    -72.885577
         1160         768        2560    -73.026147
         1161         768        2560    -73.166717
         1162         750        2560    -73.307287
         1163         750        2560    -73.447857
         1164         750        2560    -73.588427
         1165         750        2560    -73.728997
         1166         729        2560    -73.869567
         1167         720        2560    -74.010137
         1168         720        2560    -74.150707
         1169         720        2560    -74.291277
         1170         720        2560    -74.431847
         1171         720        2560    -74.572417
         1172         720        2560    -74.712987
         1173         720        2560    -74.853557
         1174         720        2560    -74.994127
         1175         675        2560    -75.134697
         1176         675        2560    -75.275266
         1177         675        2560    -75.415836
         1178         675        2560    -75.556406
         1179         648        2560    -75.696976
         1180         640        2560    -75.837546
         1181         640        2560    -75.978116
         1182         640        2560    -76.118686
         1183         640        2560    -76.259256
         1184         640        2560    -76.399826
         1185         640        2560    -76.540396
         1186         640        2560    -76.680966
         1187         600        2560    -76.821535
         1188         600        2560    -76.962105
         1189         600        2560    -77.102675
         1190         600        2560    -77.243245
         1191         576        2560    -77.383815
         1192         576        2560    -77.524385
         1193         576        2560    -77.664955
         1194         576        2560    -77.805524
         1195         576        2560    -77.946094
         1196         540        2560    -78.086664
         1197         540        2560    -78.227234
         1198         540        2560    -78.367804
         1199         540        2560    -78.508374
         1200         540        2560    -78.648943
         1201         512        2560    -78.789513
         1202         512        2560    -78.930083
         1203         500        2560    -79.070653
         1204         500        2560    -79.211223
         1205         486        2560    -79.351792
         1206         480        2560    -79.492362
         1207         480        2560    -79.632932
         1208         480        2560    -79.773502
         1209         480        2560    -79.914072
         1210         480        2560    -80.054641
         1211         450        2560    -80.195211
         1212         450        2560    -80.335781
         1213         450        2560    -80.476350
         1214         432        2560    -80.616920
         1215         432        2560    -80.757490
         1216         432        2560    -80.898059
         1217         432        2560    -81.038629
         1218         400        2560    -81.179199
         1219         400        2560    -81.319768
         1220         400        2560    -81.460338
         1221         384        2560    -81.600908
         1222         384        2560    -81.741477
         1223         375        2560    -81.882047
         1224         375        2560    -82.022616
         1225         360        2560    -82.163186
         1226         360        2560    -82.303755
         1227         360        2560    -82.444325
         1228         360        2560    -82.584894
         1229         360        2560    -82.725464
         1230         360        2560    -82.866033
         1231         320        2560    -83.006602
         1232         320        2560    -83.147172
         1233         320        2560    -83.287741
         1234         300        2560    -83.428310
         1235         300        2560    -83.568880
         1236         288        2560    -83.709449
         1237         288        2560    -83.850018
         1238         288        2560    -83.990587
         1239         270        2560    -84.131156
         1240         270        2560    -84.271725
         1241         256        2560    -84.412294
         1242         250        2560    -84.552863
         1243         243        2560    -84.693432
         1244         240        2560    -84.834001
         1245         240        2560    -84.974570
         1246         225        2560    -85.115138
         1247         216        2560    -85.255707
         1248         216        2560    -85.396275
         1249         216        2560    -85.536844
         1250         200        2560    -85.677412
         1251         192        2560    -85.817980
         1252         192        2560    -85.958548
         1253         180        2560    -86.099116
         1254         180        2560    -86.239684
         1255         180        2560    -86.380251
         1256         160        2560    -86.520818
         1257         160        2560    -86.661385
         1258         150        2560    -86.801952
         1259         144        2560    -86.942519
         1260         135        2560    -87.083085
         1261         125        2560    -87.223651
         1262         120        2560    -87.364216
         1263         120        2560    -87.504781
         1264         108        2560    -87.645345
         1265         100        2560    -87.785908
         1266          96        2560    -87.926471
         1267          90        2560    -88.067032
         1268          90        2560    -88.207592
         1269          81        2560    -88.348150
         1270          75        2560    -88.488706
         1271          72        2560    -88.629259
         1272          72        2560    -88.769808
         1273          60        2560    -88.910352
         1274          60        2560    -89.050889
         1275          50        2560    -89.191413
         1276          45        2560    -89.331918
         1277          40        2560    -89.472390
         1278          32        2560    -89.612790
         1279          25        2560    -89.753005
         1280          18        2560    -89.892396
