 latitude reduced regular latitude
 number points points 
 ------- ------- ------- ----------
 265 1076 1280 15.5971848221222
 266 1080 1280 15.3161544693343
 267 1084 1280 15.0351241162991
 268 1088 1280 14.754093763022
 269 1092 1280 14.4730634095083
 270 1096 1280 14.1920330557633
 271 1100 1280 13.9110027017923
 272 1104 1280 13.6299723476005
 273 1108 1280 13.348941993193
 274 1112 1280 13.067911638575
 275 1116 1280 12.7868812837514
 276 1120 1280 12.5058509287275
 277 1124 1280 12.224820573508
 278 1128 1280 11.943790218098
 279 1132 1280 11.6627598625023
 280 1136 1280 11.3817295067259
 281 1140 1280 11.1006991507735
 282 1144 1280 10.8196687946499
 283 1148 1280 10.53863843836
 284 1152 1280 10.2576080819084
 285 1156 1280 9.97657772529974
 286 1160 1280 9.69554736853877
 287 1164 1280 9.41451701163009
 288 1168 1280 9.13348665457832
 289 1172 1280 8.85245629738798
 290 1176 1280 8.57142594006364
 291 1180 1280 8.2903955826098
 292 1184 1280 8.009365225031
 293 1188 1280 7.72833486733163
 294 1192 1280 7.44730450951617
 295 1196 1280 7.16627415158902
 296 1200 1280 6.8852437935546
 297 1204 1280 6.60421343541724
 298 1208 1280 6.32318307718136
 299 1212 1280 6.04215271885122
 300 1216 1280 5.76112236043118
 301 1220 1280 5.48009200192553
 302 1224 1280 5.19906164333854
 303 1228 1280 4.91803128467449
 304 1232 1280 4.63700092593762
 305 1236 1280 4.35597056713218
 306 1240 1280 4.07494020826237
 307 1244 1280 3.79390984933242
 308 1248 1280 3.51287949034651
 309 1252 1280 3.23184913130885
 310 1256 1280 2.95081877222359
 311 1260 1280 2.66978841309492
 312 1264 1280 2.38875805392701
 313 1268 1280 2.10772769472399
 314 1272 1280 1.82669733549001
 315 1276 1280 1.5456669762292
 316 1280 1280 1.2646366169457
 317 1284 1280 0.983606257643684
 318 1288 1280 0.702575898327214
 319 1292 1280 0.421545539000452
 320 1296 1280 0.140515179667507
 321 1296 1280 -0.140515179667507
 322 1292 1280 -0.421545539000452
 323 1288 1280 -0.702575898327214
 324 1284 1280 -0.983606257643684
 325 1280 1280 -1.2646366169457
 326 1276 1280 -1.5456669762292
 327 1272 1280 -1.82669733549001
 328 1268 1280 -2.10772769472399
 329 1264 1280 -2.38875805392701
 330 1260 1280 -2.66978841309492
 331 1256 1280 -2.95081877222359
 332 1252 1280 -3.23184913130885
 333 1248 1280 -3.51287949034651
 334 1244 1280 -3.79390984933242
 335 1240 1280 -4.07494020826237
 336 1236 1280 -4.35597056713218
 337 1232 1280 -4.63700092593762
 338 1228 1280 -4.91803128467449
 339 1224 1280 -5.19906164333854
 340 1220 1280 -5.48009200192553
 341 1216 1280 -5.76112236043118
 342 1212 1280 -6.04215271885122
 343 1208 1280 -6.32318307718136
 344 1204 1280 -6.60421343541724
 345 1200 1280 -6.8852437935546
 346 1196 1280 -7.16627415158902
 347 1192 1280 -7.44730450951617
 348 1188 1280 -7.72833486733163
 349 1184 1280 -8.009365225031
 350 1180 1280 -8.2903955826098
 351 1176 1280 -8.57142594006364
 352 1172 1280 -8.85245629738798
 353 1168 1280 -9.13348665457832
 354 1164 1280 -9.41451701163009
 355 1160 1280 -9.69554736853877
 356 1156 1280 -9.97657772529974
 357 1152 1280 -10.2576080819084
 358 1148 1280 -10.53863843836
 359 1144 1280 -10.8196687946499
 360 1140 1280 -11.1006991507735
 361 1136 1280 -11.3817295067259
 362 1132 1280 -11.6627598625023
 363 1128 1280 -11.943790218098
 364 1124 1280 -12.224820573508
 365 1120 1280 -12.5058509287275
 366 1116 1280 -12.7868812837514
 367 1112 1280 -13.067911638575
 368 1108 1280 -13.348941993193
 369 1104 1280 -13.6299723476005
 370 1100 1280 -13.9110027017923
 371 1096 1280 -14.1920330557633
 372 1092 1280 -14.4730634095083
 373 1088 1280 -14.754093763022
 374 1084 1280 -15.0351241162991
 375 1080 1280 -15.3161544693343
 376 1076 1280 -15.5971848221222
 377 1072 1280 -15.8782151746574
 378 1068 1280 -16.1592455269342
 379 1064 1280 -16.4402758789473
